codigo_contrato,codigo_expediente,proveedor,titulo_contrato,descripcion,contract_type,work_category_id,tipo_contratacion,tipo_expediente,importe,moneda,fecha,fecha_fin,project_code,ff_fecha_inicio,ff_fecha_fin
1588158,1304120,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-14 17:00:00.000000 +00:00,tender_1174696,2017-02-15,2017-04-14
1586038,1304124,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-02 17:00:00.000000 +00:00,tender_1174699,2017-02-15,2017-05-02
1584322,1302474,Analisis Economicos Profesionales Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1173128,2017-02-15,2017-05-03
1584323,1302475,Analisis Economicos Profesionales Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-05 04:59:00.000000 +00:00,tender_1173129,2017-02-15,2017-05-05
1528616,1302477,Analisis Economicos Profesionales Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-12 17:00:00.000000 +00:00,tender_1173131,2017-02-15,2017-05-12
1710293,1302479,Parametrix Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1173133,2017-02-15,2017-04-29
1712170,1302480,Parametrix Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-15 04:59:00.000000 +00:00,tender_1173134,2017-02-15,2017-04-15
1584325,1302481,Analisis Economicos Profesionales Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1173135,2017-02-15,2017-05-04
1584330,1302482,Analisis Economicos Profesionales Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1173136,2017-02-15,2017-05-04
1584333,1302483,Analisis Economicos Profesionales Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1173137,2017-02-15,2017-05-03
1584287,1302484,Analisis Economicos Profesionales Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1173138,2017-02-15,2017-05-04
1666922,1302485,Parametrix Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-22 04:59:00.000000 +00:00,tender_1173139,2017-02-15,2017-04-22
1537176,1301617,Grupo Avaluo Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1172288,2017-02-15,2017-05-04
1537179,1301622,Grupo Avaluo Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-20 04:59:00.000000 +00:00,tender_1172291,2017-02-15,2017-04-20
1528709,1301620,Alenca Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-13 04:59:00.000000 +00:00,tender_1172292,2017-02-15,2017-05-13
1537181,1301623,Grupo Avaluo Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-13 04:59:00.000000 +00:00,tender_1172294,2017-02-15,2017-04-13
1586172,1301624,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-27 17:00:00.000000 +00:00,tender_1172295,2017-02-15,2017-04-27
1586173,1301631,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-05 04:59:00.000000 +00:00,tender_1172301,2017-02-15,2017-05-05
1536112,1301634,Grupo Avaluo Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1172304,2017-02-15,2017-05-03
1586175,1301635,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1172305,2017-02-15,2017-05-04
1536120,1301637,Grupo Avaluo Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1172306,2017-02-15,2017-05-03
1528700,1301636,Alenca Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-12 17:00:00.000000 +00:00,tender_1172309,2017-02-15,2017-05-12
1536139,1301642,Grupo Avaluo Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1172311,2017-02-15,2017-05-03
1536147,1301645,Grupo Avaluo Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1172314,2017-02-15,2017-05-03
1586193,1301657,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1172325,2017-02-15,2017-04-29
1537212,1301661,Grupo Avaluo Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-20 04:59:00.000000 +00:00,tender_1172328,2017-02-15,2017-04-20
1528684,1301659,Alenca Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-17 04:59:00.000000 +00:00,tender_1172330,2017-02-15,2017-05-17
1582859,1301663,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1172331,2017-02-15,2017-04-29
1535272,1301669,Grupo Avaluo Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1172336,2017-02-15,2017-05-04
1528682,1301668,Alenca Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-14 04:59:00.000000 +00:00,tender_1172338,2017-02-15,2017-05-14
1535259,1301671,Grupo Avaluo Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1172339,2017-02-15,2017-05-04
1582863,1301675,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-05 04:59:00.000000 +00:00,tender_1172340,2017-02-15,2017-05-05
1535524,1301676,Grupo Avaluo Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1172341,2017-02-15,2017-05-04
1528680,1301672,Alenca Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-13 04:59:00.000000 +00:00,tender_1172342,2017-02-15,2017-05-13
1586212,1301673,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-17 04:59:00.000000 +00:00,tender_1172343,2017-02-15,2017-05-17
1535249,1301682,Grupo Avaluo Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-13 04:59:00.000000 +00:00,tender_1172348,2017-02-15,2017-04-13
1528676,1301680,Alenca Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-13 04:59:00.000000 +00:00,tender_1172350,2017-02-15,2017-05-13
1663590,1296418,Parametrix Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-20 04:59:00.000000 +00:00,tender_1167256,2017-02-15,2017-04-20
1663555,1296433,Parametrix Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1167270,2017-02-15,2017-04-29
1682887,1296512,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-07 04:59:00.000000 +00:00,tender_1167349,2017-02-15,2017-04-07
1668806,1296520,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-13 04:59:00.000000 +00:00,tender_1167355,2017-02-15,2017-04-13
1669739,1296547,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1167383,2017-02-15,2017-05-04
1669802,1296569,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-07 04:59:00.000000 +00:00,tender_1167404,2017-02-15,2017-04-07
1690058,1296701,Celeste Valuaciones Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-02 17:00:00.000000 +00:00,tender_1167531,2017-02-15,2017-05-02
1587294,1296749,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-27 17:00:00.000000 +00:00,tender_1167580,2017-02-15,2017-04-27
1587306,1296756,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-27 17:00:00.000000 +00:00,tender_1167585,2017-02-15,2017-04-27
1528567,1296812,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-13 04:59:00.000000 +00:00,tender_1167636,2017-02-15,2017-05-13
1663772,1298049,Parametrix Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-26 04:59:00.000000 +00:00,tender_1168829,2017-02-15,2017-04-26
1621936,1298056,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-02 04:59:00.000000 +00:00,tender_1168833,2017-02-15,2017-05-02
1663747,1298055,Parametrix Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-20 04:59:00.000000 +00:00,tender_1168834,2017-02-15,2017-04-20
1621944,1298058,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-02 04:59:00.000000 +00:00,tender_1168835,2017-02-15,2017-05-02
1589564,1298059,Analisis Economicos Profesionales Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-13 04:59:00.000000 +00:00,tender_1168836,2017-02-15,2017-04-13
1621952,1298061,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-02 04:59:00.000000 +00:00,tender_1168837,2017-02-15,2017-05-02
1663723,1298060,Parametrix Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-22 04:59:00.000000 +00:00,tender_1168838,2017-02-15,2017-04-22
1621960,1298064,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-02 04:59:00.000000 +00:00,tender_1168839,2017-02-15,2017-05-02
1622013,1298072,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1168847,2017-02-15,2017-05-04
1622527,1298079,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1168854,2017-02-15,2017-05-04
1622707,1298096,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1168873,2017-02-15,2017-05-04
1662084,1298106,Parametrix Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1168882,2017-02-15,2017-04-29
1669986,1298103,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-12 04:59:00.000000 +00:00,tender_1168883,2017-02-15,2017-04-12
1529190,1298117,Alenca Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-17 04:59:00.000000 +00:00,tender_1168892,2017-02-15,2017-05-17
1650662,1298981,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-02 04:59:00.000000 +00:00,tender_1169740,2017-02-15,2017-05-02
1533521,1299043,Valpo Valuacion Profesional Organizada Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1169800,2017-02-15,2017-05-03
1536721,1299101,Grupo Avaluo Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-27 04:59:00.000000 +00:00,tender_1169857,2017-02-15,2017-04-27
1536720,1299104,Grupo Avaluo Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,8.0,Obra Pública,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-27 04:59:00.000000 +00:00,tender_1169860,2017-02-15,2017-04-27
1536718,1299107,Grupo Avaluo Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-07 04:59:00.000000 +00:00,tender_1169863,2017-02-15,2017-04-07
1536714,1299111,Grupo Avaluo Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-07 04:59:00.000000 +00:00,tender_1169866,2017-02-15,2017-04-07
1536045,1299131,Grupo Avaluo Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-05 04:59:00.000000 +00:00,tender_1169885,2017-02-15,2017-05-05
1536036,1299132,Grupo Avaluo Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-22 04:59:00.000000 +00:00,tender_1169886,2017-02-15,2017-04-22
1536022,1299136,Grupo Avaluo Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-28 04:59:00.000000 +00:00,tender_1169891,2017-02-15,2017-04-28
1537001,1299149,Grupo Avaluo Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-28 04:59:00.000000 +00:00,tender_1169903,2017-02-15,2017-04-28
1537009,1299155,Grupo Avaluo Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1169910,2017-02-15,2017-05-03
1584343,1302823,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1173469,2017-02-15,2017-05-03
